,filename,width,height,class,xmin,ymin,xmax,ymax
1886,family mart_35.5535995_139.5401233_180.png,640,640,family_mart,318,296,356,314
1969,family mart_35.583904499999996_139.63079630000001_120.png,640,640,family_mart,2,129,248,274
1970,family mart_35.583904499999996_139.63079630000001_120.png,640,640,family_mart,393,257,504,312
2128,family mart_35.58912479999999_139.73109580000002_240.png,640,640,family_mart,341,319,362,371
2129,family mart_35.58912479999999_139.73109580000002_240.png,640,640,family_mart,416,240,639,315
466,family mart_35.521351700000004_139.63039640000002_300.png,640,640,family_mart,2,177,240,318
467,family mart_35.521351700000004_139.63039640000002_300.png,640,640,family_mart,160,271,210,306
2187,v01_7eleven_35506080499999996_139497976_120.png,640,640,7_eleven,464,271,639,323
2172,v01_7eleven_353860969_1399407752_60.png,640,640,7_eleven,405,307,421,323
1050,family mart_35.624742_139.6965084_120.png,640,640,family_mart,1,262,247,331
567,family mart_35.5733687_139.7231853_300.png,640,640,family_mart,162,286,190,317
1891,family mart_35.644236299999996_139.66851830000002_300.png,640,640,family_mart,380,48,637,284
1892,family mart_35.644236299999996_139.66851830000002_300.png,640,640,family_mart,284,267,306,300
123,family mart_35.694771100000004_139.7635956_60.png,640,640,family_mart,297,220,638,309
124,family mart_35.694771100000004_139.7635956_60.png,640,640,family_mart,412,323,433,417
125,family mart_35.694771100000004_139.7635956_60.png,640,640,family_mart,299,133,320,186
126,family mart_35.694771100000004_139.7635956_60.png,640,640,family_mart,283,181,308,212
2281,v01_7eleven_3555026229999999_1397471883_240.png,640,640,7_eleven,2,131,389,275
2282,v01_7eleven_3555026229999999_1397471883_240.png,640,640,7_eleven,390,244,464,295
2283,v01_7eleven_3555026229999999_1397471883_240.png,640,640,7_eleven,365,324,390,364
2356,v01_7eleven_353583839_1393218727_240.png,640,640,7_eleven,301,263,323,293
2357,v01_7eleven_353583839_1393218727_240.png,640,640,7_eleven,538,306,638,328
2174,v01_7eleven_35498903999999996_139605694_120.png,640,640,7_eleven,228,311,387,328
2343,v01_7eleven_354663379_139617973_300.png,640,640,7_eleven,1,221,288,317
1396,family mart_35.6905055_139.706278_180.png,640,640,family_mart,2,96,322,298
1397,family mart_35.6905055_139.706278_180.png,640,640,family_mart,176,214,261,269
1398,family mart_35.6905055_139.706278_180.png,640,640,family_mart,296,323,312,352
1399,family mart_35.6905055_139.706278_180.png,640,640,family_mart,250,348,265,381
2463,v01_7eleven_354088562_1395986608_120.png,640,640,7_eleven,185,237,216,271
2440,v01_7eleven_353815486_13993689369999998_0.png,640,640,7_eleven,2,296,221,329
1023,family mart_35.6956698_139.7926192_180.png,640,640,family_mart,165,261,437,305
1024,family mart_35.6956698_139.7926192_180.png,640,640,family_mart,401,122,428,189
2389,v01_7eleven_35402325899999994_1394114459_300.png,640,640,7_eleven,154,294,375,326
1788,family mart_35.6566696_139.53034480000002_120.png,640,640,family_mart,109,278,380,317
1789,family mart_35.6566696_139.53034480000002_120.png,640,640,family_mart,232,288,308,310
1790,family mart_35.6566696_139.53034480000002_120.png,640,640,family_mart,241,321,256,389
1791,family mart_35.6566696_139.53034480000002_120.png,640,640,family_mart,590,198,637,258
2368,v01_7eleven_35507814_1394085145_180.png,640,640,7_eleven,458,215,640,301
1450,family mart_35.6700722_139.8619539_120.png,640,640,family_mart,295,269,638,313
1451,family mart_35.6700722_139.8619539_120.png,640,640,family_mart,606,321,628,389
2603,v01_7eleven_353583839_1393218727_0.png,640,640,7_eleven,1,304,156,328
2604,v01_7eleven_353583839_1393218727_0.png,640,640,7_eleven,10,306,23,325
1561,7-eleven_35.6065164_139.7432614_120.png,640,640,7_eleven,189,281,462,312
1562,7-eleven_35.6065164_139.7432614_120.png,640,640,7_eleven,594,248,633,284
1563,7-eleven_35.6065164_139.7432614_120.png,640,640,7_eleven,582,298,609,322
1778,family mart_35.5316748_139.4517837_120.png,640,640,family_mart,48,295,332,327
2344,v01_7eleven_35275521999999995_139680324_120.png,640,640,7_eleven,261,263,279,283
2345,v01_7eleven_35275521999999995_139680324_120.png,640,640,7_eleven,1,279,234,327
351,7-eleven_35.66991429999999_139.6810832_300.png,640,640,7_eleven,377,196,639,296
1524,family mart_35.647684399999996_139.7476642_180.png,640,640,family_mart,551,117,609,192
1525,family mart_35.647684399999996_139.7476642_180.png,640,640,family_mart,98,259,608,320
1741,7-eleven_35.588264_139.574003_240.png,640,640,7_eleven,197,275,442,306
932,family mart_35.6525479_139.6377784_240.png,640,640,family_mart,295,248,639,320
933,family mart_35.6525479_139.6377784_240.png,640,640,family_mart,375,281,458,312
1317,7-eleven_35.7020845_139.5618742_180.png,640,640,7_eleven,91,290,381,322
1302,family mart_35.701427200000005_139.57859009999999_0.png,640,640,family_mart,2,158,327,327
1303,family mart_35.701427200000005_139.57859009999999_0.png,640,640,family_mart,270,290,309,320
1304,family mart_35.701427200000005_139.57859009999999_0.png,640,640,family_mart,319,257,340,285
2662,v01_7eleven_354406609_13963292880000003_240.png,640,640,7_eleven,275,309,420,329
2295,v01_7eleven_354096152_1400443573_120.png,640,640,7_eleven,25,158,69,215
2632,v01_7eleven_35402376000000004_139484322_0.png,640,640,7_eleven,421,272,639,325
2576,v01_7eleven_3550137369999999_1395014119_60.png,640,640,7_eleven,533,282,639,320
2431,v01_7eleven_3530204129999999_1395587325_300.png,640,640,7_eleven,529,1,639,177
1967,7-eleven_35.6096632_139.496084_240.png,640,640,7_eleven,1,88,359,255
1218,family mart_35.6612696_139.77849419999998_180.png,640,640,family_mart,351,250,639,321
1219,family mart_35.6612696_139.77849419999998_180.png,640,640,family_mart,392,286,476,316
1647,family mart_35.52972020000001_139.67577519999998_60.png,640,640,family_mart,1,260,185,311
1648,family mart_35.52972020000001_139.67577519999998_60.png,640,640,family_mart,92,281,151,304
1649,family mart_35.52972020000001_139.67577519999998_60.png,640,640,family_mart,81,323,98,372
2196,v01_7eleven_35309422999999995_13948647250000002_240.png,640,640,7_eleven,90,319,130,359
2197,v01_7eleven_35309422999999995_13948647250000002_240.png,640,640,7_eleven,31,249,121,312
555,family mart_35.6658862_139.58853480000002_300.png,640,640,family_mart,370,304,542,326
2502,v01_7eleven_352618202_1396538584_120.png,640,640,7_eleven,2,304,217,329
2503,v01_7eleven_352618202_1396538584_120.png,640,640,7_eleven,161,339,171,352
1340,family mart_35.619803000000005_139.6457064_0.png,640,640,family_mart,348,223,398,286
476,family mart_35.654787799999994_139.7972039_60.png,640,640,family_mart,416,37,639,298
2570,v01_7eleven_3543121970000001_13965794530000002_240.png,640,640,7_eleven,1,267,289,317
2571,v01_7eleven_3543121970000001_13965794530000002_240.png,640,640,7_eleven,227,289,243,313
1845,family mart_35.476745_139.6045613_240.png,640,640,family_mart,592,92,639,153
1846,family mart_35.476745_139.6045613_240.png,640,640,7_eleven,1,286,170,321
1847,family mart_35.476745_139.6045613_240.png,640,640,7_eleven,278,326,293,345
649,family mart_35.595298_139.70839980000002_240.png,640,640,family_mart,1,298,206,328
650,family mart_35.595298_139.70839980000002_240.png,640,640,family_mart,335,193,359,231
2477,v01_7eleven_353561575_1400550235_180.png,640,640,7_eleven,143,305,161,332
276,family mart_35.60008870000001_139.5664967_0.png,640,640,family_mart,1,266,222,293
277,family mart_35.60008870000001_139.5664967_0.png,640,640,family_mart,215,271,261,310
2618,v01_7eleven_35322348_13985654_60.png,640,640,7_eleven,268,311,303,327
2198,v01_7eleven_35402376000000004_139484322_120.png,640,640,7_eleven,1,270,106,310
830,family mart_35.518556_139.7180611_300.png,640,640,family_mart,146,317,248,329
2001,7-eleven_35.4664689_139.5303712_60.png,640,640,7_eleven,435,241,564,319
2627,v01_7eleven_3532243_13938894_180.png,640,640,7_eleven,53,290,325,320
1115,family mart_35.69536060000001_139.62489409999998_120.png,640,640,family_mart,185,218,408,323
1116,family mart_35.69536060000001_139.62489409999998_120.png,640,640,family_mart,219,179,244,215
2164,v01_7eleven_354588697_1396072656_0.png,640,640,7_eleven,1,258,85,303
603,family mart_35.688363200000005_139.70295869999998_300.png,640,640,family_mart,2,3,395,299
2307,v01_7eleven_353074346_1399473063_300.png,640,640,7_eleven,461,261,502,337
2308,v01_7eleven_353074346_1399473063_300.png,640,640,7_eleven,368,315,450,333
1369,family mart_35.6529157_139.7344351_60.png,640,640,family_mart,308,168,638,315
2574,v01_7eleven_3529572520000001_139583401_300.png,640,640,7_eleven,469,14,508,71
2575,v01_7eleven_3529572520000001_139583401_300.png,640,640,7_eleven,473,251,639,315
2411,v01_7eleven_35250438_139160754_120.png,640,640,7_eleven,464,347,481,367
1166,7-eleven_35.61131_139.647838_180.png,640,640,7_eleven,1,253,197,310
2341,v01_7eleven_35362162_139478731_240.png,640,640,7_eleven,273,293,458,320
2342,v01_7eleven_35362162_139478731_240.png,640,640,7_eleven,204,306,217,318
2298,v01_7eleven_35296799799999995_13957730980000002_120.png,640,640,7_eleven,258,160,580,319
2299,v01_7eleven_35296799799999995_13957730980000002_120.png,640,640,7_eleven,275,293,289,315
1850,family mart_35.6658671_139.63957380000002_60.png,640,640,family_mart,3,150,190,298
1851,family mart_35.6658671_139.63957380000002_60.png,640,640,family_mart,201,79,239,194
256,family mart_35.60412000000001_139.7034052_180.png,640,640,family_mart,295,240,638,303
257,family mart_35.60412000000001_139.7034052_180.png,640,640,family_mart,402,265,485,293
1995,family mart_35.6407564_139.5996428_180.png,640,640,family_mart,1,225,192,316
1996,family mart_35.6407564_139.5996428_180.png,640,640,family_mart,1,242,124,305
798,7-eleven_35.5984294_139.7037888_180.png,640,640,7_eleven,1,250,201,319
799,7-eleven_35.5984294_139.7037888_180.png,640,640,7_eleven,201,304,284,333
800,7-eleven_35.5984294_139.7037888_180.png,640,640,7_eleven,282,288,302,314
2082,7-eleven_35.5862906_139.705237_0.png,640,640,7_eleven,294,239,578,307
2083,7-eleven_35.5862906_139.705237_0.png,640,640,7_eleven,530,165,583,224
2402,v01_7eleven_353297695_14006119009999998_0.png,640,640,7_eleven,356,259,374,284
2638,v01_7eleven_35396569_139311004_120.png,640,640,7_eleven,531,254,639,300
1972,family mart_35.474854799999996_139.5937731_120.png,640,640,family_mart,1,298,223,325
1973,family mart_35.474854799999996_139.5937731_120.png,640,640,family_mart,411,314,435,340
42,7-eleven_35.6531123_139.7358701_60.png,640,640,7_eleven,1,224,301,323
43,7-eleven_35.6531123_139.7358701_60.png,640,640,7_eleven,303,222,325,250
792,7-eleven_35.573855_139.71835_120.png,640,640,7_eleven,364,257,639,326
2190,v01_7eleven_35437394_139361206_180.png,640,640,7_eleven,146,300,354,333
2191,v01_7eleven_35437394_139361206_180.png,640,640,7_eleven,211,308,229,326
1619,family mart_35.5243781_139.6706824_180.png,640,640,family_mart,357,268,519,323
1620,family mart_35.5243781_139.6706824_180.png,640,640,family_mart,368,305,401,319
1098,family mart_35.6303479_139.52855119999998_300.png,640,640,family_mart,3,119,438,303
2186,v01_7eleven_35323019_13940095_60.png,640,640,7_eleven,481,240,640,301
1538,family mart_35.583904499999996_139.63079630000001_60.png,640,640,family_mart,192,184,463,298
1539,family mart_35.583904499999996_139.63079630000001_60.png,640,640,family_mart,189,203,225,257
1540,family mart_35.583904499999996_139.63079630000001_60.png,640,640,family_mart,155,354,186,391
1541,family mart_35.583904499999996_139.63079630000001_60.png,640,640,family_mart,221,112,262,172
840,family mart_35.5540352_139.7396558_0.png,640,640,family_mart,346,117,638,263
2071,family mart_35.606919_139.6680649_240.png,640,640,family_mart,284,245,505,311
2072,family mart_35.606919_139.6680649_240.png,640,640,family_mart,323,274,399,302
790,lawson_35.5504294_139.7142899_300.png,640,640,7_eleven,328,238,355,275
791,lawson_35.5504294_139.7142899_300.png,640,640,7_eleven,382,186,637,326
784,family mart_35.595298_139.70839980000002_180.png,640,640,family_mart,271,317,422,334
589,family mart_35.676386_139.79403059999999_300.png,640,640,family_mart,198,298,462,325
1858,family mart_35.6374664_139.69164890000002_120.png,640,640,family_mart,259,257,635,312
1859,family mart_35.6374664_139.69164890000002_120.png,640,640,family_mart,204,272,231,311
1459,7-eleven_35.65584940000001_139.7007_0.png,640,640,7_eleven,275,210,640,300
1460,7-eleven_35.65584940000001_139.7007_0.png,640,640,7_eleven,220,238,251,287
2058,7-eleven_35.6020506_139.5415104_240.png,640,640,7_eleven,142,296,212,326
2059,7-eleven_35.6020506_139.5415104_240.png,640,640,7_eleven,484,239,508,290
1001,family mart_35.624742_139.6965084_0.png,640,640,family_mart,447,258,639,312
193,family mart_35.6961398_139.7513475_120.png,640,640,family_mart,140,276,307,322
194,family mart_35.6961398_139.7513475_120.png,640,640,family_mart,314,278,330,304
1337,7-eleven_35.6486585_139.5552143_60.png,640,640,7_eleven,2,196,520,321
2217,v01_7eleven_3553302_13974059_240.png,640,640,7_eleven,550,271,639,312
2029,family mart_35.6468775_139.8792125_240.png,640,640,family_mart,285,272,637,321
2211,v01_7eleven_35395755_139536321_300.png,640,640,7_eleven,353,248,498,316
2464,v01_7eleven_35507901000000004_139306754_300.png,640,640,7_eleven,2,299,194,335
328,7-eleven_35.6026008_139.6288903_60.png,640,640,7_eleven,330,302,440,323
2273,v01_7eleven_353815486_13993689369999998_60.png,640,640,7_eleven,115,290,136,316
205,7-eleven_35.552945_139.5783911_120.png,640,640,7_eleven,1,255,229,317
424,7-eleven_35.6698648_139.772676_180.png,640,640,7_eleven,204,126,638,291
425,7-eleven_35.6698648_139.772676_180.png,640,640,7_eleven,171,260,189,279
2077,7-eleven_35.595717_139.738845_300.png,640,640,7_eleven,165,290,332,322
2078,7-eleven_35.595717_139.738845_300.png,640,640,7_eleven,352,219,379,278
1426,family mart_35.6314666_139.58173269999998_300.png,640,640,family_mart,328,235,638,315
1713,family mart_35.587944799999995_139.7091855_120.png,640,640,family_mart,311,290,564,325
1095,family mart_35.4486702_139.9935436_180.png,640,640,family_mart,68,300,263,322
2648,v01_7eleven_35321599_13946448700000002_180.png,640,640,7_eleven,290,289,344,315
1033,family mart_35.518556_139.7180611_240.png,640,640,family_mart,377,314,464,334
1034,family mart_35.518556_139.7180611_240.png,640,640,family_mart,484,350,509,374
2532,v01_7eleven_35344491999999995_139880578_0.png,640,640,7_eleven,593,202,630,235
1782,7-eleven_35.6001798_139.728112_180.png,640,640,7_eleven,104,290,130,320
1783,7-eleven_35.6001798_139.728112_180.png,640,640,7_eleven,218,332,243,356
1784,7-eleven_35.6001798_139.728112_180.png,640,640,7_eleven,363,224,502,329
1785,7-eleven_35.6001798_139.728112_180.png,640,640,7_eleven,350,221,365,248
2585,v01_7eleven_35426623_1396661924_60.png,640,640,7_eleven,170,301,248,329
2586,v01_7eleven_35426623_1396661924_60.png,640,640,7_eleven,211,308,225,327
1754,family mart_35.57262559999999_139.7369082_300.png,640,640,family_mart,1,138,140,291
2562,v01_7eleven_353158277_13927787969999997_0.png,640,640,7_eleven,456,289,639,329
2525,v01_7eleven_35294152000000004_139855649_300.png,640,640,7_eleven,131,215,157,252
2487,v01_7eleven_3529572520000001_139583401_0.png,640,640,7_eleven,251,281,621,320
2488,v01_7eleven_3529572520000001_139583401_0.png,640,640,7_eleven,319,296,341,318
2489,v01_7eleven_3529572520000001_139583401_0.png,640,640,7_eleven,266,88,289,146
1483,family mart_35.5582468_139.697559_60.png,640,640,family_mart,344,296,532,325
1484,family mart_35.5582468_139.697559_60.png,640,640,family_mart,457,304,496,317
1485,family mart_35.5582468_139.697559_60.png,640,640,family_mart,158,227,209,290
2461,v01_7eleven_35277736600000004_1399912423_180.png,640,640,7_eleven,244,291,257,308
2462,v01_7eleven_35277736600000004_1399912423_180.png,640,640,7_eleven,358,325,447,342
1606,family mart_35.535219299999994_139.7259309_180.png,640,640,family_mart,341,290,487,319
2596,v01_7eleven_3529572520000001_139583401_60.png,640,640,7_eleven,2,253,320,326
2597,v01_7eleven_3529572520000001_139583401_60.png,640,640,7_eleven,17,258,62,300
60,family mart_35.619803000000005_139.6457064_60.png,640,640,family_mart,98,209,192,267
974,family mart_35.6164266_139.62360869999998_60.png,640,640,family_mart,431,308,459,340
2523,v01_7eleven_355648271_1397177357_300.png,640,640,7_eleven,87,233,391,291
2524,v01_7eleven_355648271_1397177357_300.png,640,640,7_eleven,1,79,53,174
2527,v01_7eleven_35382168_13995444730000003_240.png,640,640,7_eleven,326,267,352,302
2528,v01_7eleven_35382168_13995444730000003_240.png,640,640,7_eleven,2,283,179,314
2476,v01_7eleven_354088562_1395986608_60.png,640,640,7_eleven,390,233,415,274
1804,family mart_35.5478396_139.5908498_120.png,640,640,family_mart,390,277,639,323
1084,family mart_35.474854799999996_139.5937731_180.png,640,640,family_mart,198,303,221,334
2069,7-eleven_35.6783061_139.6926159_240.png,640,640,7_eleven,395,152,639,296
2070,7-eleven_35.6783061_139.6926159_240.png,640,640,7_eleven,416,338,438,374
1093,family mart_35.65533509999999_139.79981_240.png,640,640,family_mart,1,289,227,323
2280,v01_7eleven_35296799799999995_13957730980000002_240.png,640,640,7_eleven,251,165,293,227
1305,family mart_35.600518900000004_139.59199750000002_300.png,640,640,family_mart,195,302,219,329
1306,family mart_35.600518900000004_139.59199750000002_300.png,640,640,family_mart,173,360,191,381
2486,v01_7eleven_35277736600000004_1399912423_240.png,640,640,7_eleven,112,327,229,342
1671,family mart_35.6259778_139.7131106_60.png,640,640,family_mart,216,258,380,310
1672,family mart_35.6259778_139.7131106_60.png,640,640,family_mart,378,246,413,306
2526,v01_7eleven_353879734_1399906804_120.png,640,640,7_eleven,448,190,478,231
2550,v01_7eleven_35323019_13940095_180.png,640,640,7_eleven,256,188,283,225
2551,v01_7eleven_35323019_13940095_180.png,640,640,7_eleven,1,242,243,317
2552,v01_7eleven_35323019_13940095_180.png,640,640,7_eleven,195,291,212,313
903,7-eleven_35.6215874_139.7055425_120.png,640,640,7_eleven,1,241,165,317
904,7-eleven_35.6215874_139.7055425_120.png,640,640,7_eleven,168,349,189,382
353,family mart_35.6615107_139.70315019999998_180.png,640,640,family_mart,302,284,458,322
377,family mart_35.5951914_139.6857319_240.png,640,640,family_mart,1,227,295,309
475,7-eleven_35.455342_139.62424_300.png,640,640,7_eleven,116,301,322,334
2303,v01_7eleven_355002732_1394071812_300.png,640,640,7_eleven,2,219,73,298
2304,v01_7eleven_355002732_1394071812_300.png,640,640,7_eleven,84,101,129,162
2427,v01_7eleven_355431472_1394729135_240.png,640,640,7_eleven,1,271,97,313
1502,family mart_35.6609016_139.58357790000002_240.png,640,640,family_mart,417,232,638,326
1503,family mart_35.6609016_139.58357790000002_240.png,640,640,family_mart,499,272,568,303
1504,family mart_35.6609016_139.58357790000002_240.png,640,640,family_mart,545,322,567,391
448,7-eleven_35.6048331_139.6716855_180.png,640,640,7_eleven,2,205,110,298
279,family mart_35.476745_139.6045613_0.png,640,640,family_mart,7,86,66,169
280,family mart_35.476745_139.6045613_0.png,640,640,family_mart,240,298,413,321
1773,7-eleven_35.588264_139.574003_180.png,640,640,7_eleven,412,236,639,303
2324,v01_7eleven_35325751000000004_139921345_300.png,640,640,7_eleven,504,279,524,306
1346,family mart_35.6443597_139.6554602_240.png,640,640,family_mart,235,243,396,321
1347,family mart_35.6443597_139.6554602_240.png,640,640,family_mart,223,203,258,241
1320,family mart_35.6090173_139.66282890000002_180.png,640,640,family_mart,142,156,599,277
498,family mart_35.6164266_139.62360869999998_120.png,640,640,family_mart,218,303,242,329
412,family mart_35.5793743_139.6445319_300.png,640,640,family_mart,394,283,422,314
545,7-eleven_35.6083482_139.6707237_180.png,640,640,7_eleven,375,260,637,292
546,7-eleven_35.6083482_139.6707237_180.png,640,640,7_eleven,135,76,181,154
1395,family mart_35.5727158_139.69772619999998_180.png,640,640,family_mart,1,284,74,318
2325,v01_7eleven_354406609_13963292880000003_300.png,640,640,7_eleven,2,283,207,327
2120,family mart_35.6612696_139.77849419999998_240.png,640,640,family_mart,102,284,330,324
2121,family mart_35.6612696_139.77849419999998_240.png,640,640,family_mart,173,295,255,320
1135,family mart_35.5733687_139.7231853_180.png,640,640,family_mart,56,202,454,276
2639,v01_7eleven_353258228_1393977375_60.png,640,640,7_eleven,531,227,551,255
867,family mart_35.5316748_139.4517837_0.png,640,640,family_mart,573,303,615,336
1984,7-eleven_35.552945_139.5783911_0.png,640,640,7_eleven,283,282,637,345
1413,family mart_35.565228000000005_139.66236740000002_120.png,640,640,family_mart,349,283,639,329
1295,family mart_35.68157479999999_139.7034533_300.png,640,640,family_mart,3,233,286,329
1296,family mart_35.68157479999999_139.7034533_300.png,640,640,family_mart,279,344,294,366
1126,family mart_35.5947906_139.7182547_60.png,640,640,family_mart,115,233,419,313
1127,family mart_35.5947906_139.7182547_60.png,640,640,family_mart,101,159,136,204
1128,family mart_35.5947906_139.7182547_60.png,640,640,family_mart,417,219,442,250
1442,family mart_35.5487635_139.65867749999998_0.png,640,640,family_mart,440,141,640,244
1441,7-eleven_35.681749_139.7717356_120.png,640,640,7_eleven,137,258,425,297
2335,v01_7eleven_35396569_139311004_180.png,640,640,7_eleven,282,286,494,323
2336,v01_7eleven_35396569_139311004_180.png,640,640,7_eleven,464,287,479,310
2330,v01_7eleven_355535033_1395243361_60.png,640,640,7_eleven,25,321,58,350
762,family mart_35.6956698_139.7926192_240.png,640,640,family_mart,1,220,225,298
763,family mart_35.6956698_139.7926192_240.png,640,640,family_mart,196,134,225,185
2546,v01_7eleven_353852987_1400314062_300.png,640,640,7_eleven,415,306,554,325
1086,family mart_35.6286292_139.6897171_300.png,640,640,family_mart,1,180,199,303
1087,family mart_35.6286292_139.6897171_300.png,640,640,family_mart,190,86,244,146
2259,v01_7eleven_355431472_1394729135_120.png,640,640,7_eleven,327,275,638,333
2260,v01_7eleven_355431472_1394729135_120.png,640,640,7_eleven,414,304,427,321
2261,v01_7eleven_355431472_1394729135_120.png,640,640,7_eleven,266,267,281,286
1206,family mart_35.644236299999996_139.66851830000002_240.png,640,640,family_mart,531,226,585,278
2262,v01_7eleven_35393678_13960392099999999_120.png,640,640,7_eleven,250,313,264,329
2139,family mart_35.5316748_139.4517837_60.png,640,640,family_mart,338,242,638,327
2140,family mart_35.5316748_139.4517837_60.png,640,640,family_mart,296,322,314,344
1971,family mart_35.6615107_139.70315019999998_240.png,640,640,family_mart,1,247,240,306
2598,v01_7eleven_35422222600000005_1396649526_60.png,640,640,7_eleven,592,56,640,103
2599,v01_7eleven_35422222600000005_1396649526_60.png,640,640,7_eleven,427,265,638,334
